,ISBN,Vote-Count,Vote-Average
14789,1857029402,5,7.6
14790,1860461549,4,7.5
14791,0743245733,4,6.75
14792,357910864,4,5.25
14793,0345396553,10,7.3
14794,0140262156,5,7.0
14795,0425166848,4,5.25
14796,0151004374,7,9.0
14797,0156008661,6,7.5
14798,0440330076,10,8.6
14799,1551666006,5,6.8
14800,1573221090,4,7.5
14801,8845915913,4,8.0
14802,0590469215,4,8.75
14803,0192816209,6,9.333333333333334
14804,0060652926,7,7.857142857142857
14805,0786708239,4,5.5
14806,0684825546,6,8.5
14807,0743442539,4,8.25
14808,0385334222,4,8.25
14809,0300089023,7,7.428571428571429
14810,0609610031,9,7.777777777777778
14811,8427200153,4,7.5
14812,0786863005,5,7.2
14813,0786918047,10,7.7
14814,0964060566,5,8.0
14815,0451172310,4,7.25
14816,0803283598,10,7.9
14817,1551669072,7,7.571428571428571
14818,340411566X,12,7.0
14819,1551668394,9,6.666666666666667
14820,0312241224,6,8.666666666666666
14821,0425127923,8,7.25
14822,0312865104,5,8.4
14823,0345353749,8,8.0
14824,0590464639,6,9.833333333333334
14825,078686169X,4,8.0
14826,015601422X,6,7.666666666666667
14827,0395875145,6,7.0
14828,0375506187,4,9.0
14829,0590228544,4,8.0
14830,0688084796,4,7.5
14831,0552998532,6,6.666666666666667
14832,0380731193,5,7.0
14833,0886777917,5,6.2
14834,0380802090,4,8.0
14835,0452285186,13,8.384615384615385
14836,0330237829,5,7.8
14837,0451197003,6,7.166666666666667
14838,0515119814,4,5.75
14839,0345430808,7,7.142857142857143
14840,0385333927,13,6.384615384615385
14841,0439424690,5,4.8
14842,2205054252,8,9.25
14843,2226070109,5,9.2
14844,2253029491,8,7.5
14845,0449223493,4,8.5
14846,0006485294,4,7.5
14847,0449211584,5,7.4
14848,0517592576,4,6.5
14849,0575058080,4,8.0
14850,002089130X,4,9.0
14851,0060921056,11,8.818181818181818
14852,0140390197,8,7.625
14853,0141181230,5,9.4
14854,0345288238,7,7.714285714285714
14855,0345346297,4,7.5
14856,0393050424,8,7.5
14857,0393302008,4,8.75
14858,0440226139,5,6.0
14859,0486282414,4,7.0
14860,0517548747,5,8.0
14861,0670451932,8,8.625
14862,0671024434,5,8.2
14863,0671203231,5,8.0
14864,0671244221,7,9.142857142857142
14865,0671890085,4,8.75
14866,0679732578,4,8.0
14867,0684174693,5,5.8
14868,0684867486,5,7.6
14869,0743446496,6,7.833333333333333
14870,0767913795,13,7.461538461538462
14871,0786864672,10,7.3
14872,0804117683,20,6.1
14873,0809239973,4,8.5
14874,0812504577,7,9.428571428571429
14875,0836223020,4,7.75
14876,0874411033,7,8.428571428571429
14877,0963622927,5,8.4
14878,1571741038,5,8.6
14879,0440115493,5,5.8
14880,0307116824,5,8.6
14881,0307119432,4,7.75
14882,0380727692,4,9.25
14883,0385264763,5,7.4
14884,0440418321,22,9.136363636363637
14885,0553572350,7,7.142857142857143
14886,0590426869,5,7.2
14887,0590426893,4,7.0
14888,0786806532,8,7.25
14889,1558748008,7,8.428571428571429
14890,0553253360,4,8.0
14891,0399147799,4,6.0
14892,0670869082,5,7.8
14893,0752844148,4,8.5
14894,0451410491,5,7.0
14895,0743406125,10,7.4
14896,8440664370,5,6.4
14897,1576751996,5,6.6
14898,1565121570,5,7.8
14899,0099273152,6,6.166666666666667
14900,0440157587,6,8.166666666666666
14901,014001599X,4,8.75
14902,0140430784,5,8.6
14903,0770426182,7,8.0
14904,3596220203,5,6.4
14905,0375706852,7,7.285714285714286
14906,0345419677,5,6.4
14907,0441810764,13,8.307692307692308
14908,0812550919,5,6.4
14909,044990864X,5,6.2
14910,0451173376,5,6.2
14911,0553289721,5,7.2
14912,0312975740,5,6.4
14913,0425162486,11,7.363636363636363
14914,0452284902,8,7.0
14915,0553100157,4,7.75
14916,0743406184,15,7.533333333333333
14917,0140282599,4,8.5
14918,0842355715,7,7.142857142857143
14919,0312421818,10,8.2
14920,0743467566,4,8.25
14921,0552995371,7,8.285714285714286
14922,0312956207,7,6.714285714285714
14923,0345371011,4,7.5
14924,0345373529,8,7.75
14925,0743424107,7,7.285714285714286
14926,0394896955,4,6.75
14927,0743203968,6,5.0
14928,0380718774,6,6.333333333333333
14929,0312980043,4,8.0
14930,0375708413,7,8.571428571428571
14931,0201135493,4,7.25
14932,0330492047,4,9.0
14933,344245218X,4,8.25
14934,0446356018,6,5.5
14935,1888306149,5,7.2
14936,0345302834,6,7.833333333333333
14937,0345433319,8,7.625
14938,0552142883,4,9.0
14939,0553582097,5,6.8
14940,0553582194,4,6.0
14941,0060919884,10,8.4
14942,0345257553,9,7.444444444444445
14943,0373218451,5,6.0
14944,0374404143,4,8.0
14945,0449148378,5,7.8
14946,0451411145,4,7.25
14947,0515114030,4,8.25
14948,0893757071,6,8.666666666666666
14949,1551668963,4,7.0
14950,0380810484,5,6.2
14951,0804115486,9,7.111111111111111
14952,0385489056,8,8.125
14953,0002243962,4,5.75
14954,0312966393,5,7.6
14955,0840734247,7,8.428571428571429
14956,055326382X,4,6.25
14957,1563523302,8,7.375
14958,0804115435,5,7.4
14959,1576731278,6,8.166666666666666
14960,080503885X,6,7.333333333333333
14961,3596126894,6,4.166666666666667
14962,038549565X,4,7.75
14963,1570620636,4,8.25
14964,0895948710,4,7.75
14965,0553298860,6,7.5
14966,0553576550,4,6.75
14967,081257558X,12,8.333333333333334
14968,0141182474,4,9.0
14969,0552150738,11,7.636363636363637
14970,0062516590,16,8.75
14971,8408016245,4,6.5
14972,0439295025,6,8.166666666666666
14973,0395933463,6,8.5
14974,0684850613,4,8.0
14975,0448405202,6,9.0
14976,0590403605,7,7.857142857142857
14977,0671870971,4,8.5
14978,3442428785,4,7.5
14979,3453190041,6,5.666666666666667
14980,3499229927,4,8.0
14981,0140139397,4,8.25
14982,0895776839,5,6.6
14983,0345459407,7,7.285714285714286
14984,0385658176,8,6.75
14985,0441010776,4,7.0
14986,0451456688,9,5.888888888888889
14987,0778320375,6,7.0
14988,1551669633,7,8.857142857142858
14989,0312962657,4,8.5
14990,0140276432,6,6.666666666666667
14991,038548741X,4,8.0
14992,0061093890,5,6.2
14993,0440503647,7,8.142857142857142
14994,082175856X,4,5.75
14995,0380676524,6,8.5
14996,0394712587,9,8.11111111111111
14997,0399123040,4,5.0
14998,0679736301,5,9.4
14999,0931188458,4,8.75
15000,068485368X,4,9.0
15001,0446301302,4,6.25
15002,8882463958,4,7.25
15003,0684849690,16,7.4375
15004,0061057940,6,7.666666666666667
15005,0140058508,4,7.75
15006,0345360338,5,9.4
15007,0380897822,5,6.0
15008,0449005127,4,7.75
15009,0515137200,10,7.8
15010,055323336X,6,7.333333333333333
15011,0553287303,12,7.083333333333333
15012,0553584480,18,8.166666666666666
15013,0671898493,6,6.833333333333333
15014,0786006528,4,7.75
15015,0786011343,5,8.2
15016,0804104530,4,7.75
15017,014130636X,6,7.5
15018,0449300021,14,8.571428571428571
15019,0590437151,5,7.4
15020,155661327X,4,8.5
15021,1576737039,4,7.25
15022,1576738159,5,8.4
15023,0684841363,6,6.5
15024,044023512X,15,7.4
15025,0590432036,4,6.0
15026,0786889780,6,8.5
15027,8846202503,6,7.833333333333333
15028,0449216527,6,7.166666666666667
15029,0743203178,9,6.888888888888889
15030,067173685X,9,8.0
15031,1892597004,4,7.75
15032,0805013342,4,9.25
15033,0743490304,5,9.0
15034,0912500123,4,9.0
15035,0446674338,8,7.25
15036,0671701592,6,8.833333333333334
15037,0740721984,8,9.375
15038,0671456547,6,9.333333333333334
15039,043942089X,10,8.1
15040,8806144383,5,6.8
15041,8845237303,6,8.833333333333334
15042,8871520122,4,7.25
15043,8882744493,4,8.75
15044,2702424694,4,8.75
15045,0893759945,4,7.75
15046,0192862189,5,7.6
15047,031286583X,4,8.25
15048,0380008319,5,6.8
15049,0380471752,4,8.0
15050,0446677949,5,7.4
15051,0553579703,4,7.0
15052,067157812X,4,8.5
15053,0679746749,4,4.75
15054,0679763996,4,9.25
15055,0756400082,5,8.4
15056,0765341301,4,8.5
15057,0886776376,8,7.75
15058,0440220688,12,7.083333333333333
15059,0752837508,12,8.166666666666666
15060,0060913061,4,7.75
15061,0671638688,6,8.833333333333334
15062,0064400484,6,9.0
15063,0399134409,13,7.076923076923077
15064,0515118362,7,7.428571428571429
15065,0515120448,8,7.75
15066,0553235559,4,8.25
15067,0671007599,4,9.5
15068,0671684256,4,6.0
15069,0743201647,6,5.5
15070,185326007X,7,7.571428571428571
15071,1853260703,5,8.2
15072,0486280551,5,7.4
15073,0679445102,5,7.0
15074,0931674085,7,9.285714285714286
15075,0156005492,4,8.0
15076,0449908585,5,7.8
15077,0618446702,4,8.75
15078,1853260177,7,8.571428571428571
15079,0786887060,5,6.8
15080,186450062X,7,7.857142857142857
15081,0575061596,5,8.0
15082,0330485393,4,7.0
15083,058351149X,6,5.833333333333333
15084,0671037390,4,7.25
15085,0345359828,4,8.25
15086,8420464384,4,8.0
15087,0312853238,9,8.88888888888889
15088,0006485936,5,8.4
15089,0525944796,4,7.5
15090,0060173076,5,6.8
15091,0312929277,4,7.75
15092,0452265932,4,8.25
15093,0345440056,6,9.333333333333334
15094,0060176792,4,7.25
15095,0671553011,8,8.375
15096,068480753X,4,8.5
15097,8838917299,4,6.75
15098,0571215173,5,7.0
15099,0679456589,8,7.625
15100,0060170808,4,7.0
15101,0345315588,4,9.25
15102,0425177459,5,6.8
15103,0451197550,8,7.75
15104,0515123471,16,7.25
15105,0886778182,4,6.75
15106,8433912542,6,7.333333333333333
15107,8433969528,6,5.5
15108,0373483554,6,8.166666666666666
15109,0515114006,17,7.647058823529412
15110,0553576046,6,6.333333333333333
15111,0883639335,4,8.25
15112,8401418844,4,8.5
15113,8433910892,4,7.5
15114,0440141966,8,7.75
15115,0440188415,5,8.4
15116,0671870807,6,8.0
15117,0440225345,6,5.5
15118,0449211479,16,8.0625
15119,0609806599,4,9.25
15120,0679754881,4,8.0
15121,0345435419,4,7.25
15122,0452279615,7,8.857142857142858
15123,0452279623,9,9.0
15124,060960855X,5,8.4
15125,0375403493,4,7.25
15126,0385311575,4,8.0
15127,0679435328,18,7.611111111111111
15128,0312974698,5,7.0
15129,0345447220,4,7.25
15130,1577312333,4,9.5
15131,349912548X,4,8.0
15132,0671508229,4,7.25
15133,0060988258,15,7.266666666666667
15134,0312044194,6,6.833333333333333
15135,0451152190,10,7.5
15136,8807813815,6,8.5
15137,0440235391,9,7.888888888888889
15138,0006550649,4,5.25
15139,0061020540,5,9.0
15140,1567187250,5,8.2
15141,0060913304,4,7.25
15142,1558746986,11,8.090909090909092
15143,1558749330,5,8.0
15144,0380730375,9,7.777777777777778
15145,0452284163,5,8.6
15146,0822216310,5,7.4
15147,3596213819,4,7.25
15148,0345354931,14,7.857142857142857
15149,0380872218,5,8.2
15150,0446607894,4,7.5
15151,0671737775,6,6.666666666666667
15152,0812531272,4,7.25
15153,0192833553,11,8.909090909090908
15154,0312154305,5,8.0
15155,0345340248,5,7.8
15156,0517556839,4,8.25
15157,0670852341,7,8.0
15158,0688077005,4,6.25
15159,0716733870,6,7.666666666666667
15160,0805029648,10,8.3
15161,0140252924,10,7.5
15162,3608952128,4,8.75
15163,044166251X,18,7.388888888888889
15164,2070422402,4,9.25
15165,2290315095,5,7.8
15166,0380815613,5,8.0
15167,0515110752,5,7.8
15168,0330369431,4,8.5
15169,0671786466,6,5.666666666666667
15170,0671023187,12,7.833333333333333
15171,0345366387,5,7.2
15172,0553290991,6,8.666666666666666
15173,0385335660,6,8.166666666666666
15174,0553212338,7,8.571428571428571
15175,0399144412,8,8.375
15176,0451410378,9,8.222222222222221
15177,8878193526,12,7.416666666666667
15178,0312977360,7,6.714285714285714
15179,0425158624,4,7.0
15180,0440217067,5,7.4
15181,0843947365,4,7.5
15182,0843949856,4,6.75
15183,0373260849,4,6.25
15184,038080719X,8,8.125
15185,0425136221,4,8.5
15186,0440202515,4,7.0
15187,0679884645,4,7.0
15188,0812523377,4,8.25
15189,0062516507,4,8.25
15190,0440241049,9,7.666666666666667
15191,0451407946,6,7.666666666666667
15192,055358619X,8,7.75
15193,0609805339,4,8.0
15194,0671670050,5,9.4
15195,0671737627,14,7.285714285714286
15196,0671742558,12,8.083333333333334
15197,0671795538,19,7.947368421052632
15198,1551667290,4,7.75
15199,1551668777,9,7.333333333333333
15200,0553574019,7,5.571428571428571
15201,0060974990,8,8.5
15202,014044100X,7,8.142857142857142
15203,060980877X,11,6.363636363636363
15204,0671737783,4,7.25
15205,3453149785,5,4.4
15206,0517101351,5,8.2
15207,0882435205,4,9.25
15208,0449200183,4,7.75
15209,0373288956,4,6.5
15210,0373707118,6,7.833333333333333
15211,067100767X,12,7.916666666666667
15212,0671020307,10,6.1
15213,0671020323,8,6.25
15214,0345457684,8,8.875
15215,0515136204,7,7.0
15216,0375802118,5,9.4
15217,0786889756,11,7.0
15218,0552994952,5,7.4
15219,0060977027,6,8.166666666666666
15220,0060977035,7,8.142857142857142
15221,0451191692,4,6.75
15222,0515111139,7,8.285714285714286
15223,0811846660,4,7.5
15224,0399139869,6,6.0
15225,0345341988,4,8.0
15226,039458872X,4,7.25
15227,0440141818,5,6.8
15228,0451410815,4,8.0
15229,0684856220,5,8.4
15230,0761123695,4,8.5
15231,1582343764,5,9.2
15232,11254041,7,7.428571428571429
15233,3492231985,5,6.6
15234,0446530220,7,8.571428571428571
15235,0140067469,4,6.25
15236,0553572989,10,8.7
15237,0064462080,5,9.0
15238,0849916739,6,9.333333333333334
15239,0140433627,14,7.714285714285714
15240,0812550943,5,8.4
15241,0060929898,5,7.8
15242,0141301104,12,8.5
15243,0452284694,10,9.2
15244,0452284708,5,8.8
15245,0749386460,6,7.166666666666667
15246,9724614565,4,8.25
15247,9725300564,4,5.0
15248,0394730380,5,7.6
15249,0440214432,7,6.714285714285714
15250,0913299545,9,8.444444444444445
15251,0380728222,5,9.0
15252,0446602485,4,5.5
15253,0345424816,5,7.4
15254,0380787075,8,7.625
15255,0380816830,6,6.666666666666667
15256,0440222699,8,7.875
15257,0446364703,11,6.7272727272727275
15258,080411336X,5,8.2
15259,0140009930,4,8.25
15260,0192815644,4,8.25
15261,0451450957,6,8.833333333333334
15262,0345423607,4,9.0
15263,1565121562,5,7.0
15264,0486287769,5,8.8
15265,0743212576,7,6.571428571428571
15266,0812585623,4,8.0
15267,0740721356,4,9.75
15268,0740726633,5,8.4
15269,0743223527,6,7.666666666666667
15270,1563893428,5,8.6
15271,0060174722,5,7.6
15272,0399151710,4,9.25
15273,0446530980,5,7.4
15274,0451205006,4,7.25
15275,0140081135,6,8.833333333333334
15276,0765345013,7,9.428571428571429
15277,0590453688,4,7.25
15278,0590477455,5,7.4
15279,0553572857,10,7.7
15280,0688174574,4,7.75
15281,0452263492,5,7.8
15282,091721403X,5,7.0
15283,1561708070,4,7.0
15284,0380789590,7,8.571428571428571
15285,0684717603,10,8.1
15286,0553280406,4,8.75
15287,0380752298,7,6.714285714285714
15288,0425110427,5,7.6
15289,0006485278,4,8.75
15290,3404129660,6,7.5
15291,014004891X,5,8.6
15292,0451526570,6,5.833333333333333
15293,3596101859,8,6.625
15294,1888173408,4,7.0
15295,0399134700,4,8.75
15296,0440102804,7,7.571428571428571
15297,0553208225,4,7.25
15298,3499101505,7,6.857142857142857
15299,0312983743,7,7.857142857142857
15300,0316693715,12,7.666666666666667
15301,0425150984,21,8.285714285714286
15302,0684814897,4,7.75
15303,0395475910,5,8.2
15304,0440205093,4,7.25
15305,0140430962,11,8.272727272727273
15306,0385258542,5,6.8
15307,0940322153,7,6.285714285714286
15308,0425166627,5,7.0
15309,0399146180,7,8.0
15310,0452275873,5,8.2
15311,0671600613,4,10.0
15312,0671722069,8,7.25
15313,0385485107,4,8.5
15314,0679416463,6,8.666666666666666
15315,1561381489,6,5.666666666666667
15316,031225234X,4,7.5
15317,0425193047,4,9.0
15318,0446511528,8,7.625
15319,0446532371,5,8.0
15320,0446606782,5,6.6
15321,0451202287,7,7.714285714285714
15322,0671726234,5,8.4
15323,0863580424,4,7.5
15324,0446600547,5,5.2
15325,0864425295,4,6.5
15326,0385505914,4,7.75
15327,0394758277,5,7.4
15328,0440012422,4,7.75
15329,0671624415,5,7.2
15330,0688163165,18,8.666666666666666
15331,840142268X,4,6.0
15332,0345377702,9,7.111111111111111
15333,0552101664,4,7.5
15334,0743213807,4,7.25
15335,044100007X,5,8.8
15336,0345365933,5,7.8
15337,0446341916,11,7.090909090909091
15338,0671707612,5,8.8
15339,0399144331,7,7.0
15340,006100345X,7,8.142857142857142
15341,0316085251,5,6.8
15342,0440167477,6,7.5
15343,0451408977,13,7.923076923076923
15344,067976268X,5,6.6
15345,0394900294,5,8.0
15346,0590226371,4,7.0
15347,0061031534,4,7.25
15348,0749322330,4,5.5
15349,0345301870,8,6.125
15350,0425084744,5,6.4
15351,0812507371,6,6.166666666666667
15352,0812571339,5,6.6
15353,0486272842,5,8.8
15354,0486406466,4,8.75
15355,0515121959,6,7.333333333333333
15356,0553289098,4,8.25
15357,0553568884,7,7.571428571428571
15358,006091565X,16,7.4375
15359,0307001431,4,7.25
15360,0307020460,4,7.75
15361,0345379365,7,7.0
15362,0373099916,4,7.5
15363,0373273118,5,6.0
15364,0373441614,4,7.0
15365,0373441622,4,6.0
15366,0373711425,4,8.25
15367,037371145X,4,9.0
15368,0373835663,4,9.25
15369,0373835817,4,7.5
15370,0425098087,6,7.5
15371,0446914770,4,7.0
15372,0451134702,4,8.0
15373,0451198476,4,5.25
15374,0515119652,11,7.363636363636363
15375,0517150514,5,8.4
15376,059033123X,8,7.25
15377,0671013750,4,8.5
15378,0671751506,10,6.3
15379,0786014059,5,7.2
15380,0812548132,4,6.0
15381,0821776436,8,6.75
15382,155166416X,6,7.666666666666667
15383,0440214920,11,7.454545454545454
15384,0451204050,9,6.444444444444445
15385,0373290608,5,6.4
15386,3446203605,5,7.6
15387,349223643X,5,7.2
15388,0349106533,4,9.25
15389,0385334672,6,8.5
15390,0375411089,7,8.142857142857142
15391,0156013908,8,7.5
15392,0345434870,11,7.545454545454546
15393,0440415705,4,8.25
15394,0671047507,9,6.0
15395,0698119517,4,8.25
15396,0804104549,7,7.714285714285714
15397,0375501290,5,6.6
15398,8807812576,6,7.5
15399,0671722131,9,7.777777777777778
15400,014044131X,6,7.833333333333333
15401,0345335457,15,8.0
15402,0345338715,12,8.333333333333334
15403,0345358805,11,7.818181818181818
15404,0345363310,10,7.4
15405,0345369351,14,7.5
15406,0345390407,7,7.285714285714286
15407,0345403959,12,8.583333333333334
15408,0345422554,7,7.714285714285714
15409,0380016648,4,7.0
15410,039453512X,6,8.0
15411,0553212192,4,8.5
15412,0345449835,4,8.25
15413,0743448219,4,8.75
15414,0340551194,5,6.6
15415,0307301443,4,7.25
15416,0060907010,4,8.0
15417,0300001762,4,8.25
15418,3499226960,5,6.8
15419,0743410513,5,7.2
15420,8447333760,5,7.8
15421,0099163926,5,6.0
15422,8804470895,6,8.333333333333334
15423,0446528404,4,7.5
15424,0449215482,5,8.0
15425,0451150317,5,7.8
15426,0380708566,5,8.2
15427,0684852683,6,7.166666666666667
15428,0099296810,4,7.75
15429,0380815249,5,6.8
15430,0440205204,4,8.5
15431,0440211077,4,8.75
15432,050552337X,7,7.571428571428571
15433,0505524899,9,7.555555555555555
15434,0553264125,6,8.5
15435,0843104287,4,8.0
15436,0843946229,5,7.8
15437,084395048X,16,7.1875
15438,1587493705,5,6.2
15439,2264024003,4,7.0
15440,226612515X,8,8.125
15441,2290312924,5,9.8
15442,0349116644,6,8.166666666666666
15443,0399139311,5,7.6
15444,0486200701,7,8.0
15445,3462023020,4,5.25
15446,3462023845,4,6.0
15447,3492107001,7,8.714285714285714
15448,3548600808,8,7.25
15449,0140443223,4,7.75
15450,0460877305,5,8.0
15451,0486282112,17,7.9411764705882355
15452,0765343266,7,9.714285714285714
15453,0930289234,13,8.923076923076923
15454,038071339X,4,8.75
15455,0886775132,6,8.833333333333334
15456,0886775469,6,8.333333333333334
15457,0345443993,5,8.2
15458,0688160042,5,7.0
15459,0060197005,5,5.8
15460,0517189186,4,7.0
15461,0553099558,25,7.0
15462,1853260185,4,9.25
15463,0451409221,4,8.25
15464,0006471641,5,7.0
15465,0671010212,4,7.25
15466,0316845221,6,6.833333333333333
15467,0451139771,4,8.0
15468,0330255320,8,7.375
15469,0446329894,6,6.166666666666667
15470,0446613061,5,6.6
15471,0679750789,10,7.9
15472,0684867818,10,7.7
15473,0894808850,5,6.0
15474,0967378508,4,8.0
15475,1569472025,5,7.8
15476,1573228230,5,9.2
15477,0618344586,4,7.5
15478,0440237920,4,6.5
15479,0740738402,4,9.75
15480,0373259883,5,8.4
15481,0373293046,4,9.25
15482,0373691327,4,8.0
15483,0373764634,4,9.0
15484,0373765592,4,8.25
15485,0373790376,6,8.833333333333334
15486,0373790651,5,10.0
15487,0373791151,4,7.75
15488,0373835760,6,8.833333333333334
15489,0373836015,4,9.25
15490,0380776839,8,8.625
15491,0380776847,6,8.833333333333334
15492,0380820560,7,7.857142857142857
15493,0385334621,5,7.4
15494,0515131733,6,8.666666666666666
15495,0515136298,6,8.0
15496,0671010085,12,7.416666666666667
15497,0671019708,5,6.8
15498,0743422740,7,8.571428571428571
15499,0778320294,8,8.125
15500,082177512X,11,7.818181818181818
15501,0330328387,8,7.75
15502,0312205481,6,8.666666666666666
15503,8447301222,4,6.25
15504,847223682X,6,8.166666666666666
15505,9681500954,4,8.0
15506,9681501225,7,8.0
15507,0552995878,5,9.0
15508,0590324217,6,6.5
15509,0553802380,6,8.666666666666666
15510,0679729577,4,7.25
15511,068812156X,4,7.25
15512,0553571745,4,6.25
15513,0151327653,7,8.142857142857142
15514,0618173870,14,7.714285714285714
15515,0679444920,6,7.166666666666667
15516,0385314574,4,8.0
15517,0440202477,4,8.0
15518,051509160X,7,7.285714285714286
